tId,dataPullType,FromZone,ToZone,DataSize,TotalDuration,TriggerStepClientDuration,TriggerStepServerDuration,DataPullDuration,DataPushDuration,ComputeDuration,DataMasterPullCall,DataPeerPullCall,DataMasterPushCall
8FxTf6zfEUSqId+4oK+w1w==,none,null,null,0,1,0,0,0,0,0,0,0,0
WMOwBxMeMEW/fSlqcRFF6A==,none,null,null,0,1,0,0,0,0,0,0,0,0
IP73q/rXxUOKrUJG92q2Qg==,none,null,null,0,0,0,0,0,0,0,0,0,0
BYmH/KoDuEaCtDfnKHG3CA==,remote,edge1,edge1,1048576,374,374,373,81,9,278,18,79,5
RtC+xbmrWEWqw8m9Ed5aVg==,local,null,null,0,1590,1588,1583,50,799,673,0,41,20
l2H8QB6kbE+oAkLmztg6TA==,remote,edge2,cloud1,1048576,2677,2676,2595,1731,94,684,85,837,86
qMzIBcAym0qfjQBE2E/0eA==,remote,edge2,edge2,1048576,433,432,415,41,30,323,22,40,21
XLqb1fqnmUO7Tm/inxCl2A==,remote,edge1,cloud1,1048576,1420,1418,1335,837,98,313,92,836,92
odqAn7Oe4k6Aea4toT4MZg==,local,null,null,0,346,343,342,4,13,319,0,3,8
BJrsG+fwL0G3oLpe9OKPmg==,none,null,null,0,0,0,0,0,0,0,0,0,0
EiuUshgZhU6qypgm6GJu6w==,local,null,null,0,424,422,407,5,36,339,0,4,26
bEGJwSvY6kOVU3o+zMderw==,local,null,null,0,436,435,419,6,37,354,0,4,23
D4nusHXG9kyX0QCUvbNtdQ==,local,null,null,0,2200,2200,2196,686,784,715,0,9,3
Y8F5BcAtBUaswSK8OoBEWg==,none,null,null,0,0,0,0,0,0,0,0,0,0
uXbqrxaQ5EyqonAE7kfmtQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
WYbt2pUbDUG1Vp5oMBmo3Q==,remote,edge1,cloud1,1048576,1435,1434,1350,842,98,322,91,841,92
biYy7fU0UECRaTY3DGA7Kw==,remote,edge1,cloud1,1048576,1465,1464,1380,873,101,320,90,871,94
yKzuSzRS8U2Rwf2hv1BCLQ==,local,null,null,0,1523,1521,1504,900,38,546,0,9,32
3oRU42CuskaXs3nM+ONXwQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
MHai0WMsxEC7VALmETVxcA==,remote,edge1,cloud1,1048576,1572,1571,1490,847,92,455,90,846,84
c+zduX4IK0iRj6zqZxcj+w==,none,null,null,0,1,0,0,0,0,0,0,0,0
KU1CI9f1NEy8dY20NsKk8A==,remote,edge2,cloud1,1048576,1560,1559,1477,838,99,456,88,836,87
Nz+pJGUvvUeOxtaaJo0aGA==,local,null,null,0,654,653,638,8,30,568,0,7,24
3k3+jdD5KEercK7bTXLqkQ==,local,null,null,0,418,416,398,6,33,337,0,6,26
qKTqwIaLTEW9q3jyem5lgg==,remote,edge1,cloud1,1048576,1424,1422,1335,838,93,318,88,838,87
IPZc+FXarUGO49RtmUDF4g==,local,null,null,0,395,393,377,9,27,317,0,6,19
nwbK8wE1dUuh5/Djo2skQQ==,local,null,null,0,1516,1516,1499,885,45,547,0,4,34
03,303,302,8,18,269,0,3,12
,321,104,849,97
AYJw==,local,null,null,0,948,947,923,29,78,791,0,13,29
V/9VVcN1sUmKb+45oioh1A==,none,null,null,0,0,0,0,0,0,0,0,0,0
