tId,dataPullType,FromZone,ToZone,DataSize,TotalDuration,TriggerStepClientDuration,TriggerStepServerDuration,DataPullDuration,DataPushDuration,ComputeDuration,DataMasterPullCall,DataPeerPullCall,DataMasterPushCall
E6kxjAthMkaMa30RqmAmWQ==,local,null,null,0,28766,28766,28728,9,46,28632,0,6,25
GKGsLvaJAEO9teAxj45ldQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
POxiDMTC90aZzkGCWqrV0A==,remote,edge2,cloud1,104857600,34260,34257,34175,3751,110,30142,92,3749,91
NikbHv2IY0W9T3LKOMk58g==,remote,edge1,edge1,104857600,37884,37884,37883,1344,30,36503,6,1342,13
dTrKRLyoY0GOPCu/07R2Ig==,local,null,null,0,30448,30447,30414,61,54,30261,0,9,26
EEpzTOsob0iluQtkThEdXQ==,local,null,null,0,34173,34171,34131,5,48,34039,0,4,27
q84zDVoFwUy17YEWCopHag==,remote,edge2,edge2,104857600,29534,29533,29497,982,71,28407,19,976,48
gop0dkrkL0iSQHWFSEQfGg==,none,null,null,0,0,0,0,0,0,0,0,0,0
aqP4AmaZs0WD1ffrZq1cJw==,remote,edge1,cloud1,104857600,42632,42631,42548,3786,113,38563,84,3786,93
99UqvrYG3UOiZhaCyM1QjQ==,remote,edge1,cloud1,104857600,36206,36204,36123,3689,102,32165,92,3688,82
h4OGm2LfxUuGpu1YZBDmXA==,none,null,null,0,0,0,0,0,0,0,0,0,0
1y2aKBpLe06/z7JEwcKIbA==,local,null,null,0,29779,29778,29777,4,25,29743,0,3,7
11kDuAHucUe+luixNLP23Q==,remote,edge2,cloud1,104857600,34484,34484,34315,3901,110,30135,199,3899,90
6ckWwWjkkkaQRSUDVQxbkw==,local,null,null,0,28354,28352,28315,6,40,28227,0,3,21
fTOvm8RjxECQOX8ieAaESA==,local,null,null,0,55057,55056,55038,7,52,54954,0,6,24
wTwtcUan6EyLKbCrUnFwCQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
+FdCTwDPCEGcIthPnDEdjw==,none,null,null,0,0,0,0,0,0,0,0,0,0
sXcj0B4IZ02TZc7d6JQP0Q==,local,null,null,0,46851,46850,46848,12,122,46687,0,4,13
vfGWEAP09ESM4BXyrmJOrg==,local,null,null,0,55121,55121,55088,7,66,54990,0,5,30
ed+fZEq590OB9bzVD8G9hg==,local,null,null,0,29467,29466,29464,6,29,29422,0,4,11
IUu6KmIxQ0OAVcQaxw90ug==,none,null,null,0,0,0,0,0,0,0,0,0,0
ARQ6Qni8tUeKdZ1v9qk7Hg==,remote,edge2,cloud1,104857600,39036,39035,38952,3638,116,35113,87,3636,85
musPw42woECpc6M4Tuur7g==,none,null,null,0,0,0,0,0,0,0,0,0,0
mk8tqc9ZdEydQoI62aJlpw==,remote,edge1,cloud1,104857600,37829,37827,37743,4989,119,32470,87,4988,95
yo6hWEVQ3k+Y/NFM1snydQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
I0kTmx2Vi0GIsRyqM47uQg==,local,null,null,0,46341,46339,46315,55,56,46190,0,44,3
FTikubG6uUKb35cmAAENxQ==,remote,edge1,cloud1,104857600,40676,40675,40593,3758,103,36646,85,3755,85
rB5wUYmEAkKjIcsVboPRHA==,remote,edge2,cloud1,104857600,33230,33229,33140,3364,118,29486,87,3363,101
c6UrsoCiHkSVNoznl7C/rA==,none,null,null,0,0,0,0,0,0,0,0,0,0
TQQi7IMZUUuH/bX4RLDRGw==,none,null,null,0,1,0,0,0,0,0,0,0,0
qAHV8Y3/JUuNsUBDe5eRXw==,remote,edge2,cloud1,104857600,40242,40240,40159,5032,119,34923,82,5030,84
CrUL3I7SIEyWV5/Pe2xoxg==,local,null,null,0,34101,34101,34066,13,44,33971,0,6,19
xmpK3QBaE0WgOc73lk//Jw==,remote,edge1,edge1,104857600,32426,32425,32423,2761,34,29622,41,2758,15
7CEV/9Dwa0ymCt67y1YYdg==,local,null,null,0,54476,54475,54443,1013,60,53327,0,7,26
Nkdayc8JHk6yTRp2zLWsYA==,remote,edge2,cloud1,104857600,43824,43823,43739,3387,131,40135,89,3386,92
okFSou0uvku0qhKA/NWBdA==,local,null,null,0,55111,55111,55073,8,72,54953,0,5,30
i7yHdb2rwEuTAO7Crum1ew==,local,null,null,0,44305,44304,44284,90,86,44070,0,62,12
oPrd5DuSwkaz7ogKRG+G5w==,local,null,null,0,78503,78502,78494,154,154,78141,0,102,11
3RsKuwZxI02I5CMjHjq1LQ==,remote,edge2,edge2,104857600,32190,32189,32173,990,39,31120,34,989,21
g/iMLIpWAU+BlMH+T00SYg==,remote,edge1,edge1,104857600,31449,31448,31446,1904,39,29498,4,1894,17
7SZVDLrgIESxUOEQ5CVJPQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
PdGMB73+VkOIO6Eu3LV+MA==,remote,edge2,edge2,104857600,29051,29050,29018,1008,46,27925,26,1003,26
TvZKXSYX6U61PlvUWdSYLg==,none,null,null,0,0,0,0,0,0,0,0,0,0
lCj3vqJ7nUSTLDdJuT8ciQ==,remote,edge1,cloud1,104857600,37405,37403,37238,3769,105,33197,172,3767,85
j3xIUwrkxUmOsLcjWYjmbg==,local,null,null,0,54475,54475,54437,1011,49,53340,0,9,22
742k/QBVo0WAMK/ZQjwZ4A==,remote,edge2,edge2,104857600,32051,32050,32018,1097,48,30835,139,1094,27
OuwoX9LUdE6LcSMFt1YGwQ==,local,null,null,0,45478,45477,45462,33,80,45329,0,21,8
pTLhz0wVpU+EJkHBKo2DYA==,none,null,null,0,1,0,0,0,0,0,0,0,0
LK0E0xZZHUewejZr9Wov5g==,local,null,null,0,31442,31442,31441,5,31,31401,0,4,10
eYM+INMHh06myHE4WaSzww==,local,null,null,0,54344,54344,54309,999,63,53228,0,11,30
p7jmdvB/SU6RvwUIl5QKvA==,local,null,null,0,54261,54260,54225,999,56,53132,0,12,18
1+1JYEqVe0eWzAUVJ03yaQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
dmf1cZKgT0WZfudyeVtJfw==,local,null,null,0,54910,54910,54878,9,84,54748,0,6,32
WJ6rk/HvT02QEkGxlw6FWA==,local,null,null,0,29896,29895,29892,7,24,29854,0,4,8
DC3AtHATT0CtL5M3+Zjh5g==,local,null,null,0,28093,28092,28055,8,51,27957,0,7,33
J3ME2uwdhkinB2Fcub2obw==,remote,edge1,edge1,104857600,36557,36555,36554,1326,24,35188,7,1317,8
AzDbc/YkKkOGZEKrJyjC9g==,local,null,null,0,80181,80180,80171,32,100,80002,0,29,13
O6nSnblRaEObk7fvlxsVKw==,none,null,null,0,0,0,0,0,0,0,0,0,0
Kk+iaDDcakqYj/kh/D8aPA==,local,null,null,0,53822,53820,53789,11,59,53695,0,6,26
pjacvTGpbkaXu/7fG3fAFg==,remote,edge2,cloud1,104857600,48611,48610,48527,3808,129,44498,95,3807,93
Cyjr7dFdoEOgfgGYKnNc1Q==,local,null,null,0,30797,30796,30763,5,54,30665,0,4,35
bD/TgDxad0GFSe0OIGoSZg==,local,null,null,0,78382,78382,78371,23,41,78296,0,14,3
dbz5ws6jf0SQdOQq0/v46g==,remote,edge2,cloud1,104857600,42551,42550,42469,3650,116,38614,94,3649,85
52XyCI2FLEqmhkJ5fkanUA==,local,null,null,0,55165,55163,55145,8,55,55058,0,7,26
WBVwQW/csEmeYQebP1WDYA==,local,null,null,0,53750,53749,53719,12,116,53551,0,8,80
hRJeXizMfESCUVv8mzNWoQ==,local,null,null,0,77765,77765,77732,219,176,77177,0,143,16
hrJc4XQl90qRFv4jWwv5SQ==,remote,edge1,cloud1,104857600,44197,44196,44112,3863,113,40047,103,3862,95
8DaARZzrt0OVnpeqMCQYPg==,local,null,null,0,29629,29628,29627,5,40,29577,0,4,20
O2CujZAfwkiON3veY7UAMg==,local,null,null,0,80361,80361,80356,294,107,79886,0,218,14
5XzvdvqBaUuUEl6u5dzRBg==,none,null,null,0,0,0,0,0,0,0,0,0,0
QEEd+zLR1kmrxW+NIqdAJQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
VswCwD7qYE6DAVrpCabdKg==,local,null,null,0,34504,34504,34467,13,44,34366,0,7,24
uhOGeWYeO0WzPlW3IDvyXQ==,local,null,null,0,36802,36801,36799,9,35,36745,0,7,5
6I3mkTb+3Euzh4cWoiFPNw==,remote,edge1,edge1,104857600,32393,32392,32389,2342,473,29564,11,2338,13
