tId,dataPullType,FromZone,ToZone,DataSize,TotalDuration,TriggerStepClientDuration,TriggerStepServerDuration,DataPullDuration,DataPushDuration,ComputeDuration,DataMasterPullCall,DataPeerPullCall,DataMasterPushCall
yhj/+A/wjUaXwkY4elHrqg==,none,null,null,0,0,0,0,0,0,0,0,0,0
i1vGjs5a60eUXj3sG3y+kg==,remote,edge1,edge1,10485760,2783,2782,2780,191,24,2558,9,190,17
83x0382vRkqVYdiC962lHQ==,remote,edge1,cloud1,10485760,5361,5360,5279,1258,102,3832,110,1257,95
/kYESIeoZUih3kQ8ZVjVnw==,none,null,null,0,0,0,0,0,0,0,0,0,0
n0me/XRpJ0iDAG5DoKxJdw==,local,null,null,0,3242,3241,3226,6,41,3155,0,5,34
Kmzzdy3VMkGiX859dZiIFg==,remote,edge2,cloud1,10485760,4762,4761,4680,1176,93,3325,86,1175,85
JJjBUO0MVkmHZXuSGaoZWA==,local,null,null,0,3250,3248,3232,5,31,3175,0,4,23
IH1GmSmWSU6Ksthk2qnybg==,remote,edge1,edge1,10485760,2787,2786,2784,175,10,2591,13,174,4
ciyVzBfQiE2D37zDu4gcJQ==,local,null,null,0,3227,3226,3210,4,31,3152,0,3,24
MZ567u4etka7RDjCfPy8Qg==,local,null,null,0,8711,8710,8695,66,68,8436,0,54,14
B3k/KHiqVEqNxcoJnYXChw==,local,null,null,0,6498,6497,6480,21,991,5446,0,12,30
inFzm32OO0+TXEMAezXVyg==,local,null,null,0,5578,5578,5561,33,39,5458,0,20,27
DP9W0eOLC0y8WLjAt5yLpA==,local,null,null,0,2605,2604,2603,6,27,2565,0,6,20
2CrHAihAS0ayovTNVI+/wg==,none,null,null,0,0,0,0,0,0,0,0,0,0
8dXaD4kIIkq3kn6Osi8Q5g==,local,null,null,0,5868,5867,5850,23,65,5718,0,17,33
h89H3ZBHbUWz+9j9Ezd49Q==,local,null,null,0,6429,6429,6390,871,50,5440,0,14,29
M2gquRV33UidUOBwMX9n8w==,none,null,null,0,0,0,0,0,0,0,0,0,0
n7/JsQNUk0iHhAu5fD7ClA==,remote,edge2,edge2,10485760,3344,3343,3326,140,36,3129,27,139,21
/eIzQTa3UEqNiBcnO2aiyQ==,local,null,null,0,5514,5514,5498,22,35,5418,0,10,22
Zz8LutY2QkWDNKVvSoLXZg==,local,null,null,0,3602,3601,3571,22,34,3492,0,18,21
c9UuIhPv2ESbVFWeyAp7eA==,local,null,null,0,2916,2916,2914,48,20,2833,0,29,9
5nzwHgBCyU+mpvMflDV08w==,local,null,null,0,3568,3567,3550,5,41,3483,0,3,30
MYzUHgxRS0mryTEbRPK6xw==,remote,edge1,cloud1,10485760,5781,5780,5697,1975,108,3529,87,1974,92
YidoMMz46kmGlQ6zcx6OBA==,local,null,null,0,6323,6322,6306,5,834,5445,0,4,33
znd1l/+6d0C9yU8WgvXclw==,local,null,null,0,9815,9815,9808,105,141,9479,0,99,31
v2Efwj7lP0+MGuQzc3yFBw==,remote,edge1,cloud1,10485760,4750,4750,4669,1207,94,3283,85,1199,87
3CLSuh3OOESpuS0iXAor3g==,local,null,null,0,2584,2583,2583,5,25,2547,0,4,19
yqA9gHgt1U2pSxU4C2WgLg==,remote,edge2,edge2,10485760,3573,3572,3555,196,34,3300,25,144,21
tMR30Wq7BUe93qb8VpTdcQ==,remote,edge1,edge1,10485760,3286,3286,3274,675,24,2569,7,674,16
OQB5QhJbcE+bH/fRxh1k0Q==,local,null,null,0,6492,6492,6467,869,61,5489,0,13,33
