tId,dataPullType,FromZone,ToZone,DataSize,TotalDuration,TriggerStepClientDuration,TriggerStepServerDuration,DataPullDuration,DataPushDuration,ComputeDuration,DataMasterPullCall,DataPeerPullCall,DataMasterPushCall
OGxIp3Hkpkqjb26I/BdbLg==,local,null,null,0,54,52,44,6,15,36,0,5,5
VvS5opDUKE2dngaGNKlM1g==,remote,edge1,cloud1,1048576,934,933,895,836,25,50,19,375,20
RQKwiBw4SEyB+9x7sDWVXA==,remote,edge1,edge1,1048576,83,82,74,44,12,28,1,43,3
jSpC8jW3qkCnUJcO+yzFeA==,remote,edge1,cloud1,1048576,488,488,452,389,30,58,17,381,19
N8cCC0B9VUK8v25sBrR+mg==,none,null,null,0,0,0,0,0,0,0,0,0,0
/32Drr0cCUCGyYtgDm901g==,remote,edge1,cloud1,1048576,426,424,390,340,21,48,18,339,18
y462sSTwW0+OklbHarQfdA==,local,null,null,0,113,113,93,14,35,63,0,3,14
ppSoqDZIZ0KAB6aLUBRA+A==,local,null,null,0,114,114,80,8,26,69,0,4,21
DUUbID8aK0uOP6S3c4UnQQ==,remote,cloud1,edge1,1048576,352,351,346,305,14,30,3,304,5
JwMOjMVsn0qzb9/hl4D7BQ==,remote,edge1,cloud1,1048576,412,408,373,317,22,54,18,316,17
io9tokDDr0qegjD0RBrflQ==,local,null,null,0,102,100,92,20,18,55,0,17,2
OPkwmotTAESkKZdIPm3U6A==,local,null,null,0,141,141,131,30,44,92,0,13,1
iFA+mDaNxEWHcdSoEEJ9PQ==,remote,edge1,cloud1,1048576,428,425,392,349,21,41,18,348,18
L+jPTVnQrka3sIN7Du4QQA==,local,null,null,0,95,94,60,8,21,48,0,2,17
G6Mr0u/0oECebaSrXcCAbQ==,remote,edge1,cloud1,1048576,425,424,390,339,24,48,18,335,18
EM8kVO+5VUOoGjH4G/f3qw==,remote,edge1,edge1,1048576,1006,1005,1000,58,921,938,2,57,3
wkj4WhCK4kGAmF5NSRIbrg==,remote,edge1,edge1,1048576,59,57,51,27,9,23,1,22,1
MsDR8uig5EuEJi2jc+jYkw==,none,null,null,0,0,0,0,0,0,0,0,0,0
+Kj3DKv4YUK9phC8eXgUcg==,remote,edge1,cloud1,1048576,1067,1065,1031,985,20,43,17,324,17
DK4wS3mddk+dpyJZwm9/pQ==,remote,cloud1,edge1,1048576,379,377,376,323,24,51,3,320,3
XJA+Q1xTb0qhoiG74RIc0Q==,remote,cloud1,cloud1,1048576,136,135,102,52,23,47,18,51,17
GF8riiF8oUy07CPX6+bxPA==,local,null,null,0,68,66,52,5,14,33,0,2,8
SMJeTJgR00OiJ4DdAwSQ9g==,remote,edge1,edge1,1048576,93,92,83,38,12,42,2,36,2
3D6afsqyLkOLdhpc7zWQwg==,remote,edge1,cloud1,1048576,486,485,450,391,23,54,18,382,16
tMsx17liykqIUO35xeqz/g==,remote,edge1,cloud1,1048576,400,397,364,312,25,51,18,310,18
GOJHtu964EuElvwBW8WZbw==,local,null,null,0,106,105,66,4,23,50,0,2,18
QkZi6nE08ky2L0SN77tN3g==,remote,edge1,cloud1,1048576,461,458,423,375,21,46,17,374,17
3LVEvqN5d0aODUaTT2TOkA==,none,null,null,0,0,0,0,0,0,0,0,0,0
inw+OdotKE2tUBy/9XRpqQ==,remote,cloud1,cloud1,1048576,145,144,109,59,21,47,18,57,19
DTim8nw+qkOzjmvInp1Npg==,remote,cloud1,cloud1,1048576,126,124,90,44,21,43,17,43,18
3ZG3uTwYDkearhUOuR7L2Q==,remote,edge1,edge1,1048576,101,100,95,57,12,34,3,55,1
f4dG5oJGqEy7yZfKWHcWCQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
j+yMvZfItkG8WNSdC4prCw==,none,null,null,0,0,0,0,0,0,0,0,0,0
im64ENOIaUOKoGTeAdn/wA==,none,null,null,0,0,0,0,0,0,0,0,0,0
7Hm0M5aXV0OCUUetPSsd2g==,local,null,null,0,137,136,128,21,37,104,0,11,11
A244FpfB90mqq5jR5/wrfQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
F2MSFQp0B02CtcFneWqvKA==,none,null,null,0,0,0,0,0,0,0,0,0,0
HIGeKtKwDU6gcd8VDAE0Zw==,none,null,null,0,0,0,0,0,0,0,0,0,0
glqfWmPc5ECNdcbf7r358A==,local,null,null,0,120,119,114,34,17,71,0,5,3
t2Btsfl04U+GR85mjRSBrA==,remote,edge1,cloud1,1048576,452,451,418,371,21,45,19,369,18
GKqYgGdMhkOeCXju/QxThw==,remote,cloud1,edge1,1048576,398,396,389,368,9,19,2,366,1
UsROWA3ZRE+83pjxJMxKBw==,remote,cloud1,edge1,1048576,337,336,335,291,25,39,3,289,5
sZWjVnF9ZkGZQuEr7pORag==,remote,edge1,cloud1,1048576,422,421,387,341,20,44,17,340,17
UnJMiTrx80Oe35bHeRtRbA==,local,null,null,0,130,128,90,8,32,78,0,6,24
5PfQa7g9IUKAPEsarfeteg==,local,null,null,0,87,86,52,8,21,42,0,2,18
DO3+AY2p+k+aktfFWP+N6A==,remote,edge1,cloud1,1048576,431,430,396,347,21,47,18,346,18
M8JM0KUSG0OL+jiTkXXUtA==,remote,edge1,cloud1,1048576,444,441,404,361,20,42,22,361,17
dYsfm4l+QEKfbnbX3T5CTA==,local,null,null,0,103,102,65,3,24,59,0,2,17
EE2HGf9INk+xQBm/7vlITA==,none,null,null,0,1,0,0,0,0,0,0,0,0
+BQIN98uYkWwop/u2VqOqA==,remote,edge1,cloud1,1048576,637,636,602,554,21,45,18,336,18
REI01u0wgUWbXAyVgGVjcg==,remote,edge1,cloud1,1048576,1861,1860,1825,773,1016,1049,17,351,17
XjVUW6vfgEWFLhXSO+osGA==,local,null,null,0,69,69,64,23,9,35,0,5,2
24y14dfBaUmesHN6JS6PQQ==,remote,cloud1,edge1,1048576,1304,1303,1298,1262,8,29,2,341,2
pAaK1EttfUKYB0g7zeW7sA==,remote,edge1,cloud1,1048576,430,429,396,352,21,43,18,351,18
ABtrWSiYiUm5Zvl3Ys3JNw==,local,null,null,0,75,69,57,6,16,44,0,2,3
ygBDk4evwUK7b6u0CkvruA==,remote,edge1,cloud1,1048576,483,482,447,376,23,69,18,373,19
8M/8lGdi4Uar9RJ2cu2HrQ==,remote,edge1,cloud1,1048576,485,484,436,381,22,52,16,384,17
xhtl7YUspky0wqf+zZpilg==,remote,edge1,cloud1,1048576,1865,1863,1057,1004,21,51,17,338,17
08QxakYXhEmLsPt1rdqMsA==,remote,edge1,cloud1,1048576,1864,1861,1827,1778,21,47,17,359,17
eehDPAMWuUWsfHEyX3Gb/A==,local,null,null,0,82,81,48,2,21,44,0,2,18
fzVx7y7PI0WskLj2ihcOmQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
MzBSI6cm4kWduaOmZl080A==,none,null,null,0,0,0,0,0,0,0,0,0,0
R0LOcgbGokGz9pJO0cst/w==,local,null,null,0,108,107,68,4,24,60,0,3,17
lD9w5icDGkuBzsFiccNq+g==,remote,edge1,cloud1,1048576,433,426,392,340,24,50,18,339,19
pd11Ku87c065VSDF5KyT2g==,none,null,null,0,0,0,0,0,0,0,0,0,0
vgv/OM/yi0CdtHOv5fBRAg==,remote,cloud1,edge1,1048576,414,413,406,366,14,37,1,365,7
UsVRGnRkvEeqZyc9RfIi3Q==,local,null,null,0,94,93,51,3,22,44,0,1,19
7su3mBZFo0+K099Hg5adNg==,none,null,null,0,0,0,0,0,0,0,0,0,0
pGNOGE1BaUCidBEMFiEqfw==,remote,cloud1,cloud1,1048576,133,132,97,51,21,43,19,50,18
89J8lBVY9kOswyFf1JjQ8w==,none,null,null,0,0,0,0,0,0,0,0,0,0
HffBP90xAEqLTTUtr31Nhw==,remote,cloud1,edge1,1048576,362,362,358,328,8,26,4,325,1
+8fSfWGmx0icviiyP3RE5w==,remote,edge1,cloud1,1048576,450,449,415,363,21,46,18,361,18
NZLzPAM2/EqD2UUga7UOVg==,remote,cloud1,edge1,1048576,351,351,348,330,6,15,1,330,1
4bma3gWza0mvVxSLkmipTg==,none,null,null,0,1,0,0,0,0,0,0,0,0
6XJq9qICmEOlkSOk6XtCWg==,local,null,null,0,49,48,40,8,12,29,0,3,1
pLWEtzz570KXjwChVd5CxA==,remote,edge1,cloud1,1048576,1315,1314,1281,1235,20,43,17,327,17
ZKZMOt83MEGNJc4104GmbQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
jlPxoAbCMUqYC+G2D127QA==,local,null,null,0,89,88,85,24,15,42,0,22,3
Ps33oegYhke0wgxtd0VJuA==,local,null,null,0,117,116,101,27,18,64,0,10,5
l9Tdmd7ui0+9soB/TjoKpA==,local,null,null,0,133,132,125,25,37,95,0,9,5
XH/8wmFruEi9iuO6j4i+DA==,remote,cloud1,edge1,1048576,1301,1298,1296,335,937,957,5,333,4
lzpFk4F39UGUWOK++Bnyng==,local,null,null,0,134,134,126,10,39,111,0,12,24
U+w3009ZHkS2hQA1TfAijQ==,local,null,null,0,158,156,143,18,38,104,0,9,8
0e//cP5s70eRDen/3GPydA==,remote,edge1,cloud1,1048576,982,980,943,885,25,57,18,341,22
VvrBbG0gEke6nTeY/rhS4w==,local,null,null,0,67,62,55,12,13,40,0,2,5
m7QctEODVUeaJdEhz/xd9A==,none,null,null,0,0,0,0,0,0,0,0,0,0
2m4+9JVqYkOirYT5IrYRZA==,remote,edge1,cloud1,1048576,975,973,941,880,27,56,21,338,18
yH3Q+tSnxkuyzOUptSt93Q==,remote,edge1,cloud1,1048576,506,506,473,392,37,74,17,383,26
EIFnJL8c0kGNSkIAtdGe9w==,remote,edge1,cloud1,1048576,431,427,391,341,20,47,17,340,17
61s7Yatd40m4Ix+WYGFN7g==,remote,cloud1,edge1,1048576,368,367,360,326,8,26,1,325,1
