tId,dataPullType,FromZone,ToZone,DataSize,TotalDuration,TriggerStepClientDuration,TriggerStepServerDuration,DataPullDuration,DataPushDuration,ComputeDuration,DataMasterPullCall,DataPeerPullCall,DataMasterPushCall
XK2ZubNWbkajRXwWeIQBCA==,remote,edge1,cloud1,10485760,2923,2921,2887,2810,31,18,17,2809,17
ax/BUuy7UUenVICJc/KLbg==,none,null,null,0,1,0,0,0,0,0,0,0,0
bGsTpVVbr0+GaoH+9l8H2g==,none,null,null,0,0,0,0,0,0,0,0,0,0
n22B88a9UEijfdszGYCJYA==,none,null,null,0,0,0,0,0,0,0,0,0,0
Z3e4Hx/F+E6WYEoUEaBboA==,remote,edge1,edge1,10485760,358,357,354,281,24,41,1,278,2
ttsYzsnbnU6McLB6/4qIJg==,remote,edge1,cloud1,10485760,2881,2880,2843,2759,31,28,17,2757,17
OeSRLEcJNESGUPYxPw7iTg==,remote,edge1,cloud1,10485760,3202,3201,3163,3078,32,28,17,3073,17
bbzTmhWngE2XjeezybYUdQ==,local,null,null,0,857,856,819,12,747,37,0,12,17
/1185TamDU2JAh+DqJ5O6Q==,remote,edge1,cloud1,10485760,2863,2862,2829,2739,37,31,17,2737,17
CfkqzY4GqEqO5hm0pD6hUg==,remote,edge1,cloud1,10485760,2994,2992,2957,2856,38,32,17,2848,17
xCoRTd9nFU+nWPsW5kLpIg==,none,null,null,0,0,0,0,0,0,0,0,0,0
00c4TfucAkmcNLi+aZuPhg==,none,null,null,0,0,0,0,0,0,0,0,0,0
lKKizNZRZEWi/ZczBV0l1A==,remote,edge1,cloud1,10485760,2950,2948,2911,2785,78,26,17,2781,18
NMBtUFIfIEiUWeL7IegJBQ==,remote,edge1,edge1,10485760,416,414,409,311,45,39,3,307,2
/76FjSk7d0eUgwAFFNHRjg==,remote,edge1,cloud1,10485760,2998,2991,2956,2846,49,40,17,2838,18
+cKy0GiNSUyy0RrCHX8PJw==,remote,cloud1,edge1,10485760,2899,2898,2896,2852,16,22,2,2851,2
vForX8cDCkKYzl2cAffbNw==,none,null,null,0,1,0,0,0,0,0,0,0,0
E5+V5p96B0CJX52kmDbSAw==,remote,edge1,cloud1,10485760,2947,2946,2911,2820,33,36,17,2819,18
X3DI8okHiEudJNU+WMk5Yg==,remote,cloud1,cloud1,10485760,407,404,368,285,41,20,16,284,21
k3PDRG5l20Ok/0pFJA4L8w==,local,null,null,0,131,130,118,38,41,33,0,18,4
IGs1MA1CdUKpICXuLg0pxg==,remote,edge1,cloud1,10485760,4736,4735,4683,4602,33,23,18,3071,17
a66hNHgxa0Gc5YD5I7YgIg==,remote,edge1,edge1,10485760,304,303,300,237,26,26,1,230,2
mNswRSLxt0CzPI9oXgV3lg==,local,null,null,0,70,68,65,14,21,21,0,11,1
hzW9qJPQcEa+iEPNG7uSuQ==,none,null,null,0,1,0,0,0,0,0,0,0,0
SRGJr2ZbiU6307J8pOy5uQ==,remote,edge1,cloud1,10485760,2997,2991,2951,2833,55,40,17,2831,20
mS9Nh/T/fka2XqEE7JwPaQ==,remote,edge1,edge1,10485760,405,402,399,331,34,26,3,329,6
iX4cbLOXnUKRtvYtvFDlkQ==,remote,edge1,cloud1,10485760,3660,3659,3622,3043,525,24,17,3038,17
4iM8OvBk3kuWLyvFJ/YFCw==,remote,edge1,edge1,10485760,430,428,416,289,47,70,5,287,2
vlvLZkdTaECrbRng58d/6Q==,none,null,null,0,0,0,0,0,0,0,0,0,0
mFxahsJo2kuK+L5fXvckWw==,remote,edge1,cloud1,10485760,2922,2922,2888,2789,40,37,20,2788,17
LXrBMEwKbUKauG/iP7jhDA==,remote,cloud1,cloud1,10485760,410,409,371,289,33,25,17,288,17
NioYpOd8OES+3Sd8FWk3aQ==,local,null,null,0,115,113,110,28,24,49,0,21,1
/fdxblZu10OfG/6KhC/qrw==,local,null,null,0,138,137,129,53,24,40,0,22,2
ds68Jmzq90qVQgaED+Ct6A==,local,null,null,0,134,132,98,14,38,25,0,13,17
8p+/kowtG02eA4B4gmWkJg==,none,null,null,0,0,0,0,0,0,0,0,0,0
FSJWRSAcJkORe9HPabclmQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
O1vuJINS+k6FlS25UT9Isg==,remote,edge1,edge1,10485760,342,342,336,256,40,32,2,231,4
91A+cDRnCEqft8v8NVzdqg==,remote,edge1,edge1,10485760,415,411,404,318,25,46,3,318,3
7vFlILEAwkytGHenYGAqlA==,local,null,null,0,72,71,66,14,17,25,0,11,1
jA79rkIbM0uGj/Mr6ke6NA==,remote,edge1,cloud1,10485760,3164,3154,3116,3029,32,28,18,3027,17
nhe6BKUW7UCnBLc+ATOe/w==,local,null,null,0,112,111,104,18,37,40,0,23,3
WtLAspjktkiOlQxYZaTKsw==,remote,cloud1,edge1,10485760,2817,2816,2815,2751,22,35,1,2749,2
Hyp4h7nUREGmom5OP/tYmA==,remote,cloud1,cloud1,10485760,1886,1886,1852,1747,40,44,17,264,18
8tzdd7YBl0GLWjzXVUygew==,remote,cloud1,edge1,10485760,3094,3093,3090,3034,17,33,2,3033,2
7NDumASy3Em/aviGXRH4+A==,remote,cloud1,edge1,10485760,2852,2851,2846,2785,27,27,1,2783,2
U+pU5rbrVEinpNMWKTGJew==,remote,edge1,cloud1,10485760,2899,2898,2863,2766,30,44,17,2764,17
Rep1e1hVg06GSkWfFCwSnQ==,local,null,null,0,87,86,83,18,25,33,0,13,2
8R8uxgRXtUuSYfidzCic0g==,remote,edge1,edge1,10485760,443,443,440,350,30,50,2,345,2
4xF8vJJnmUSUOhtlRFPA+g==,remote,edge1,cloud1,10485760,2896,2895,2861,2771,41,22,17,2770,17
RecebqWteU2ZL7ltQofoEg==,local,null,null,0,152,151,113,17,48,23,0,11,17
0eXuw3u8K02jtOO9Ud2qHA==,remote,edge1,cloud1,10485760,2931,2930,2896,2814,34,23,22,2811,18
9Wn06n3DeU6LkV0U63iXxg==,none,null,null,0,0,0,0,0,0,0,0,0,0
auEjWHaZSEWc4OfBZG+qwQ==,remote,edge1,cloud1,10485760,2907,2906,2873,2791,36,24,16,2790,22
uuUaNyE4zE6ZVcQr+najhw==,none,null,null,0,0,0,0,0,0,0,0,0,0
AbjtHEFqMEGM2/bIDsxeFQ==,local,null,null,0,118,117,83,13,31,20,0,12,17
+0lmsbJeskqwNpw4GQmGSg==,remote,edge1,cloud1,10485760,2849,2847,2813,2738,32,21,18,2737,17
yYxO+pNbhEWoKIdofRQL0Q==,remote,edge1,cloud1,10485760,3133,3133,3095,3015,38,20,17,3013,21
4mk4DX029kSvqNeJ3Z8mpw==,none,null,null,0,0,0,0,0,0,0,0,0,0
XP/9qbhiMUK/rq3vR6a9Xg==,remote,edge1,cloud1,10485760,2964,2963,2929,2827,34,30,17,2826,17
CbdGAk8YT0GPiBNMvwtnJQ==,remote,edge1,cloud1,10485760,3185,3184,3146,3072,33,19,17,3067,18
JyiPCymCXkuG7jggXPSMow==,none,null,null,0,0,0,0,0,0,0,0,0,0
Xat6H3cn6UiGTEfZ3w8I9w==,local,null,null,0,81,79,75,16,24,28,0,14,1
s/Q3zuyMp0OPt5xAr4boPw==,local,null,null,0,127,127,93,13,32,25,0,12,17
hfrqEtjqE0qeSnZcHLFEmg==,none,null,null,0,1,0,0,0,0,0,0,0,0
YHuTfl5rlkS79hoHN+QgLA==,none,null,null,0,1,0,0,0,0,0,0,0,0
2zEHjensFEaMZBcdQUdc9Q==,remote,cloud1,edge1,10485760,2818,2817,2809,2746,24,29,1,2745,7
TTbZemhAyUa7a08LjgzPkQ==,remote,edge1,cloud1,10485760,2887,2886,2850,2751,35,33,17,2750,17
G8mO+UlRKU2dOc9iK8uuyQ==,remote,edge1,cloud1,10485760,2917,2916,2877,2795,31,25,17,2795,18
k3LPX2bdxk+Jicu4KaYTNw==,remote,edge1,edge1,10485760,299,298,295,227,17,39,2,222,1
yQu4iDpM6EibLMknAXdaRQ==,remote,cloud1,cloud1,10485760,397,396,361,268,45,25,18,268,17
JxRKP8vZl0umE23j2tcukA==,remote,edge1,edge1,10485760,357,356,353,280,23,39,4,276,2
yb9y3Y/qjUK7zWlUU5q00g==,remote,edge1,edge1,10485760,1249,1247,1238,431,738,57,7,427,1
3cJ/zq1e1kam2orVV1T+jw==,remote,cloud1,edge1,10485760,3117,3116,3114,3048,18,44,1,3047,1
jiRWxlJnGkC7JrEdFKR8Ow==,none,null,null,0,0,0,0,0,0,0,0,0,0
788j2ib3g06OobBKYVZspw==,remote,edge1,edge1,10485760,308,307,303,247,22,25,15,246,1
vJD3MGm6t0mD7ieV/pKK8A==,local,null,null,0,129,127,93,12,31,26,0,11,17
iS3Y93gmqkuYinqNy93brw==,none,null,null,0,1,0,0,0,0,0,0,0,0
KUaqy/CJ0ECc7g1Gc2Jo+g==,remote,cloud1,cloud1,10485760,407,406,368,288,31,26,17,286,17
WLtRAfoHg0WkNvsxyzI9Yw==,remote,cloud1,cloud1,10485760,502,500,464,383,33,25,17,381,17
TCKCwYEgykS9ZBMgUva2wQ==,remote,edge1,edge1,10485760,353,352,348,277,33,32,2,278,3
LiFBYVckaECA3k7Pgzt6Pw==,remote,edge1,edge1,10485760,398,397,384,303,30,40,3,302,2
dQCoaDKArESBZjWZdsdH0g==,remote,cloud1,edge1,10485760,2838,2837,2835,2779,19,29,1,2779,2
S4fo6wAjA0SAS8gbxwe+Wg==,local,null,null,0,131,129,91,12,33,23,0,11,17
gMy1FFiYVkS/RZzkSPr/EA==,remote,edge1,cloud1,10485760,2882,2880,2846,2770,33,18,17,2769,19
ECXn6at0c0+CPGDx5zAE5g==,local,null,null,0,87,85,79,14,26,31,0,13,2
Olhk5L8n2EmYW9K24BTRkg==,remote,edge1,edge1,10485760,1261,1255,1239,442,737,34,2,432,2
/90iUN+gtUaqAGzhJBlhFg==,remote,edge1,cloud1,10485760,2916,2915,2881,2803,37,20,16,2803,17
qAitpLHRPEWiynSoE5kQEw==,remote,cloud1,edge1,10485760,2884,2883,2879,2823,17,31,1,2821,1
rNSfvWFVVUmPO4HqLwGrQw==,none,null,null,0,0,0,0,0,0,0,0,0,0
3fLRc91WkECBDiAluLa6pw==,remote,edge1,cloud1,10485760,2987,2986,2950,2844,48,29,17,2842,17
zfNDNbSnxkCEH4bfWkRgOg==,remote,edge1,cloud1,10485760,2902,2900,2864,2789,35,18,16,2789,17
48X+72MwfEuvo72jHMP63Q==,remote,edge1,cloud1,10485760,2866,2863,2826,2752,31,19,17,2752,17
C4ZZdE3jWEukg0rX/Q+n+w==,remote,edge1,cloud1,10485760,3242,3240,3202,3081,55,37,17,3065,20
GzrsT2w8Ck2IAblJWdwd9w==,remote,cloud1,edge1,10485760,3841,3840,3838,3788,17,27,2,3003,2
B8fcHx3GXES0Q4PhwRs+3Q==,remote,edge1,cloud1,10485760,2929,2928,2895,2815,33,23,16,2812,18
ar0GjrZ9okycaFuGLoTl4w==,none,null,null,0,1,0,0,0,0,0,0,0,0
e22+7SmAeUGsUL5whN2Jlg==,remote,edge1,cloud1,10485760,2884,2883,2849,2756,39,25,17,2756,17
TrvKesKiyUme8Tg3jtcqTA==,remote,cloud1,cloud1,10485760,418,417,383,298,40,24,16,297,18
OLp5xKKFsECgStUtGEjH+w==,remote,edge1,edge1,10485760,404,401,397,331,28,29,1,329,2
tYDO3FT4LkiSH5ABZPYozA==,remote,edge1,edge1,10485760,597,597,591,501,37,45,5,500,2
Eq3Wzx8BL0qBlokTMSRK1g==,local,null,null,0,222,221,177,18,52,75,0,17,21
qdHAAmoZTkG/AYUY/k0DTw==,none,null,null,0,0,0,0,0,0,0,0,0,0
1zK92myw60qsvSd/mKvg3A==,remote,cloud1,cloud1,10485760,447,446,412,318,45,24,17,316,18
/Bu42ViuoUOz2zePVxPi1Q==,remote,edge1,cloud1,10485760,2934,2933,2900,2817,37,24,17,2815,17
