tId,dataPullType,FromZone,ToZone,DataSize,TotalDuration,TriggerStepClientDuration,TriggerStepServerDuration,DataPullDuration,DataPushDuration,ComputeDuration,DataMasterPullCall,DataPeerPullCall,DataMasterPushCall
R4B+3BoxtE+47VODcesKVg==,remote,edge1,cloud1,1048576,452,451,417,349,24,5,17,347,18
im4gjRoVdUaUgoFPNBRa0g==,local,null,null,0,124,123,89,19,21,11,0,4,17
b+MGpPm7/0CL8SbtNrEBAg==,remote,cloud1,edge1,1048576,345,343,342,315,13,5,3,314,3
wnVLtzyOnEGI58KCa7nn/w==,remote,edge1,cloud1,1048576,409,409,376,329,20,4,17,328,17
liIBjVg7KECSzmq5eTRLxQ==,local,null,null,0,58,57,51,12,16,14,0,7,3
PmRGgYIMPEmqqdYvBKyLTA==,none,null,null,0,0,0,0,0,0,0,0,0,0
WuUGKz7GikOAd8h9Was/Ag==,none,null,null,0,1,0,0,0,0,0,0,0,0
jIpYg+XIxUy83rdzeScDCQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
ebOuXJBPJES8g050LODgAA==,remote,edge1,cloud1,1048576,399,398,361,310,25,4,17,309,19
8dj/6zf/ukGvW+oM98EtbA==,remote,cloud1,cloud1,1048576,226,225,182,133,22,3,17,133,18
agOQOToeSEOWCu5XGE0vVQ==,remote,edge1,edge1,1048576,70,68,65,40,6,13,1,40,2
6U9Wec5dHEmudcc226OIPA==,remote,edge1,edge1,1048576,75,74,71,37,6,20,1,29,2
jP2NvnzmwEOt6ISTtcAkfA==,none,null,null,0,0,0,0,0,0,0,0,0,0
t/9KMg56SkSILdbdZKt4Bg==,remote,edge1,cloud1,1048576,478,477,443,396,23,3,17,395,18
AMRmTjbuf0yOGV1CRDUAHg==,remote,edge1,edge1,1048576,811,810,804,782,6,6,2,36,2
ZHHgMQDso0mLmvBS7fS5Bg==,remote,cloud1,cloud1,1048576,140,139,106,60,20,3,18,58,16
m5w5u2+ivE2TW+iaOI19Bw==,remote,edge1,cloud1,1048576,429,427,383,335,21,4,17,334,17
pgs3v3qn0kaUoxjM0IZtZA==,remote,edge1,cloud1,1048576,391,390,356,306,20,10,18,305,17
EBCd0cJpl0CuF47F3rfW6w==,none,null,null,0,0,0,0,0,0,0,0,0,0
rVr8EzmMaEu4G3qPMACW9g==,remote,edge1,cloud1,1048576,1410,1409,1375,357,993,3,17,357,18
acGfUCSv5UKsQOSTDLFsZQ==,remote,cloud1,edge1,1048576,334,333,331,316,7,3,1,314,3
QRXBq9ZO90e2fISeIYRWrQ==,remote,edge1,cloud1,1048576,420,420,386,339,21,5,17,337,17
ni5kEBOIPUqJKd7n11Ju3g==,local,null,null,0,50,50,44,10,8,14,0,8,2
JCA5VNbCOUiMkvnI0e5bZw==,remote,cloud1,cloud1,1048576,129,129,94,48,21,5,16,46,17
p+Mnb61BaUiynK1/6BBFxA==,none,null,null,0,0,0,0,0,0,0,0,0,0
c6Uuly6vj0qg64zxxdpaVg==,remote,cloud1,cloud1,1048576,135,134,101,57,20,4,18,56,17
dTfojaB8FEy7BEsQoreUgg==,local,null,null,0,89,89,52,3,20,5,0,2,18
u9p8NoOI4UyFwD2pYVcfkQ==,remote,cloud1,cloud1,1048576,133,132,96,51,21,3,18,51,17
IJAh3haD2EeMczmecvRJgw==,none,null,null,0,1,0,0,0,0,0,0,0,0
X528nKLwL0iQWIs8+wqu4g==,none,null,null,0,1,0,0,0,0,0,0,0,0
EWP3r4GncUGGGXquaWCIWw==,none,null,null,0,0,0,0,0,0,0,0,0,0
cALTATAUc0+l1ybcn5UaBg==,remote,edge1,cloud1,1048576,426,424,391,345,20,3,19,344,17
9J1acI7bK0OD9ADEJxgRCw==,remote,cloud1,cloud1,1048576,127,126,93,47,20,4,17,46,17
s5QKdDmTQ0GNiy3jtx3RIg==,remote,edge1,edge1,1048576,68,67,66,47,8,7,2,44,3
lLZDDfnZ5ESIh+QDYW5QZg==,local,null,null,0,47,46,43,7,8,20,0,4,1
V3HMgNvro0WLGiUu2sjlmA==,remote,edge1,edge1,1048576,106,105,102,79,8,4,2,57,3
sSHWFUfGTUyvI7AWRAsHeA==,remote,cloud1,cloud1,1048576,135,133,96,50,21,3,17,49,17
pXYdYYQ1REGnNOXNFpFEfA==,remote,edge1,edge1,1048576,94,90,83,56,12,10,1,50,5
dJI0415H0Eqm6JgToCMXXQ==,local,null,null,0,89,88,51,3,20,6,0,2,17
vKC7gmzWtU64vjW0Erdwow==,remote,cloud1,cloud1,1048576,147,145,109,60,20,7,17,59,16
fqhao2cWkUSUU00AJEioZg==,none,null,null,0,0,0,0,0,0,0,0,0,0
fjAqcFqWo0eF5lzYf8yMUQ==,remote,edge1,cloud1,1048576,473,473,436,378,25,4,17,377,22
zGs2rVaQnU+6rHwUbmyeLg==,remote,cloud1,cloud1,1048576,132,131,94,47,21,3,17,46,17
14/gxUBxyUWYq5g3QsYbZA==,remote,cloud1,cloud1,1048576,140,139,102,56,21,3,17,55,17
z/F8UMAg+0eVdhv7VhlM4Q==,remote,edge1,edge1,1048576,56,55,52,31,7,7,1,30,2
Ea69uRqttk6IxxIq0+rfFQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
l3yBYu4+v0iCN5m/FKgqIQ==,remote,cloud1,cloud1,1048576,261,260,222,130,38,23,24,128,31
fF2RSJBHf0isbQ9lXhfSmQ==,remote,edge1,cloud1,1048576,434,433,393,348,21,3,17,344,17
9pgfDpvEn0G/bx5akbY+Lw==,remote,edge1,edge1,1048576,100,99,96,55,11,17,1,52,4
62JXvwYhnE2AQSYkLHNHtQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
nmCf1EMl3E6vZI6DhiprHg==,remote,edge1,cloud1,1048576,430,429,392,343,21,5,19,342,17
LsDWmzCVwk++JTF3vWEhAQ==,remote,cloud1,edge1,1048576,371,370,368,343,12,7,2,342,3
Pg9gMgEyAkKoUg37iR6/OQ==,remote,edge1,cloud1,1048576,416,415,381,333,20,6,17,332,17
hpbYl1fqf0aDzpgINT+nqg==,remote,edge1,edge1,1048576,133,132,124,72,13,24,1,61,2
sxm7CyUPuUCKKtEEefhaag==,none,null,null,0,1,0,0,0,0,0,0,0,0
ITFEho7wME6UxOyUByt3uQ==,remote,cloud1,edge1,1048576,392,391,383,328,12,30,2,327,2
CeOJFxc/zUCjtoyKvgiuPQ==,remote,edge1,cloud1,1048576,406,405,371,327,20,3,17,325,17
jfRYXAnZV0uBzb1/oY6t0g==,none,null,null,0,0,0,0,0,0,0,0,0,0
Jg74oXM780CMHcyP3zIgMQ==,local,null,null,0,124,124,83,7,30,11,0,8,18
I89iud9tbEe82bwWDfqb8Q==,remote,edge1,edge1,1048576,116,115,109,76,15,11,4,48,2
Z5oz4A1afUKogKTjoH10Dg==,remote,edge1,edge1,1048576,77,76,73,35,10,19,1,32,1
7XLP/5CxukOFQ+qxfa48Mw==,remote,edge1,cloud1,1048576,453,452,415,365,21,6,17,363,17
7OPRMVTTvUGfuWqPUvjNIQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
9L/634Ysh0yxgITxkV8Yvg==,local,null,null,0,52,52,36,2,12,13,0,7,3
T20z9iEumEyjbS5y/NGWaA==,remote,edge1,cloud1,1048576,412,410,375,327,22,6,17,329,17
sMzPk8vJu0qqd3FhOlTfKw==,local,null,null,0,26,25,22,4,6,6,0,3,2
ql5cAj7OPEaOPozVQ4+GmQ==,remote,cloud1,cloud1,1048576,138,137,101,54,21,4,18,54,19
UXE8JBCnN0inK21w5UuRMg==,local,null,null,0,835,834,792,4,749,15,0,4,23
QQzJe1TJFE23fPicIyDysg==,remote,edge1,cloud1,1048576,449,448,406,337,34,5,17,337,26
LViB4eFcqE+eIL572z/5ZA==,remote,edge1,cloud1,1048576,455,453,415,363,22,7,17,362,17
mRGPmufxn0KGEX97h3Nz1A==,none,null,null,0,1,0,0,0,0,0,0,0,0
7D2+nlaNbUajXMNZGn0k8g==,remote,edge1,cloud1,1048576,499,498,461,396,34,6,17,396,17
0ghUVq5BG0KWT6U4/YXSdg==,none,null,null,0,0,0,0,0,0,0,0,0,0
SdmIPZnv/kW2GUVTrByr8w==,remote,edge1,cloud1,1048576,400,399,366,321,20,3,17,320,16
0bpqPNsDWkSvsMxwfqvUXw==,remote,cloud1,edge1,1048576,330,329,323,307,6,4,1,306,1
jg7Rba+X6ki63dBYlBzqgw==,remote,edge1,edge1,1048576,1106,1105,1101,1044,17,13,1,41,4
nyIW2hCCPUeyofg2wQD9Dg==,remote,edge1,cloud1,1048576,422,421,384,334,21,6,18,333,17
+Trq3BpUrkSDyGBimtb9wQ==,local,null,null,0,30,30,27,4,8,9,0,3,3
WTdRbCtj1USCRBZNsw8tOA==,none,null,null,0,0,0,0,0,0,0,0,0,0
WXyH9D3De0Ow0nCIJhucUw==,remote,edge1,cloud1,1048576,420,419,379,327,21,4,17,326,17
JeOPhDbf5kuVhhkATEbKhg==,remote,edge1,cloud1,1048576,401,401,367,321,19,6,17,320,17
GlfysuUW2EifVgtQ5nul9g==,remote,edge1,edge1,1048576,820,819,815,793,8,9,5,46,1
qeRWIIn130qbuKW8SW+jCQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
uGT7yAFrWUGC5drdzxXwng==,remote,edge1,cloud1,1048576,416,415,381,336,21,3,16,335,17
cZWxaR3w0kSIhWakKIQJkw==,local,null,null,0,83,83,48,2,20,3,0,2,17
5crwWisEi0iyxfeHltyTZA==,local,null,null,0,46,45,34,5,8,15,0,3,2
6znmkhptqUSzWbRHqKuAQg==,none,null,null,0,1,0,0,0,0,0,0,0,0
vQyNBsN1D0aaMv9MN5zMkA==,remote,edge1,cloud1,1048576,422,420,383,334,24,3,18,333,21
BiGrYowPZEWlybcSx4KhxA==,none,null,null,0,0,0,0,0,0,0,0,0,0
ox+e59yVeEWhGJk2oH13NA==,remote,cloud1,edge1,1048576,403,401,395,358,22,7,2,357,6
Wo3cGCMJt02AZPK44FkHbQ==,remote,edge1,cloud1,1048576,454,453,419,349,26,6,17,347,17
G31D27cVc0acdqNm0n3eSg==,remote,edge1,cloud1,1048576,408,407,372,323,22,5,17,326,17
S2MyrfypckCPiZGOPe8mdQ==,local,null,null,0,40,39,36,2,10,18,0,3,1
U6WcoFt1cEe09Dk9MSjjKg==,none,null,null,0,1,0,0,0,0,0,0,0,0
1MtcoTHyjU6bIL9QRZhycw==,remote,edge1,cloud1,1048576,523,522,479,415,28,10,16,412,18
vMwZcQn0+EKai7vc3eWKpw==,remote,cloud1,edge1,1048576,334,334,332,316,5,6,2,316,2
YFAFx2u6TUGCr2OTMyvWjw==,remote,edge1,cloud1,1048576,491,490,457,410,21,5,16,409,16
Hyh2bwznGEWI78qh6s9Obg==,remote,cloud1,edge1,1048576,398,397,382,336,8,25,1,335,2
M84d/TsPdEemYARFML3qtQ==,remote,edge1,cloud1,1048576,443,443,405,359,21,3,18,358,18
Wr6Ec/OCUUq/BGm5ffVz0Q==,remote,edge1,cloud1,1048576,510,508,471,398,22,5,17,395,17
fdhG6s5YtkWL8gmp8kBksw==,none,null,null,0,0,0,0,0,0,0,0,0,0
DJ2v9BlL8Uat29LzPjI/Wg==,remote,edge1,edge1,1048576,113,111,108,66,12,18,5,62,7
eKYTtO9OFkeX1y8ynE5SAg==,local,null,null,0,46,42,37,4,16,9,0,2,4
ttqNQXIrjkCbulj/I9X0bw==,remote,edge1,edge1,1048576,87,85,82,53,10,10,4,51,3
/IhgHF4td0W4E6bbu9hIyQ==,remote,edge1,cloud1,1048576,423,422,385,328,32,2,17,327,27
E24WSWzcmkCVp0Zq7foh3Q==,remote,edge1,edge1,1048576,91,90,86,53,9,8,1,51,2
3hFL9I9eSEuYovJ+fCkdtQ==,local,null,null,0,67,67,65,5,29,19,0,2,12
e1V7COLITEii8CvIbZjIUA==,local,null,null,0,830,829,793,15,725,14,0,35,18
yltEArQrG02QgI0LWo6+1g==,none,null,null,0,1,0,0,0,0,0,0,0,0
i+iFgOxhpUG99TSiCylCQQ==,local,null,null,0,88,87,51,2,24,2,0,2,17
aEPkLTnit0q5cq6GohxKQg==,remote,edge1,cloud1,1048576,399,398,364,319,20,5,17,318,16
QgoxbCQiUE6dPzxHiRVkdA==,remote,edge1,cloud1,1048576,459,458,420,371,21,5,17,369,18
nx6Q7iPPjUyt+LlQbXnwaQ==,remote,edge1,cloud1,1048576,442,442,405,357,21,5,18,355,18
jvh8MoiynEmw+fGhcEkVjg==,none,null,null,0,0,0,0,0,0,0,0,0,0
YLDiik4jz0qsRB3X4oDNVw==,remote,cloud1,edge1,1048576,373,369,367,348,7,3,1,346,2
VvIhWQ8nK0uJncVZUZZtUg==,remote,cloud1,edge1,1048576,356,355,354,329,8,7,1,328,2
LsuEtW/ygEid5fwg3X/5Ow==,remote,edge1,cloud1,1048576,478,478,439,390,20,4,17,388,17
3MqODhNK8EeGeLMKMtEdTQ==,local,null,null,0,684,683,60,6,20,10,0,3,17
u2Z1GwDYok2YmEATUmOu1g==,remote,cloud1,cloud1,1048576,160,160,123,55,23,4,17,53,17
e,null,null,0,2,0,0,0,0,0,0,0,0
O3WP3oxLq0u77wxCHsKHHw==,none,null,null,0,0,0,0,0,0,0,0,0,0
2TpR38NNPEifuKj/S9We4w==,local,null,null,0,126,125,87,6,28,29,0,4,17
Hq9nFfIHT0iNMpMKA/OOAw==,remote,edge1,cloud1,1048576,773,773,735,653,24,26,17,385,17
dxIMLPatdU2G/8GojToDrw==,remote,edge1,cloud1,1048576,2144,2142,2033,476,955,359,18,357,22
qnWwH3SOAUakWVVol7Goyw==,none,null,null,0,2,0,0,0,0,0,0,0,0
AX7U/Su4WEq1ilGgaLTCwA==,remote,cloud1,edge1,1048576,1275,1272,1190,538,13,413,4,408,4
8MH8R1Mo10ipibz3CFeiuQ==,remote,edge1,cloud1,1048576,1996,1994,1891,1087,64,429,253,895,23
LSpS8xghPEubuYL5VsjAnQ==,remote,edge1,cloud1,1048576,449,447,409,356,24,6,17,355,18
Fml0HY3dAUODvhgIaXUeEg==,remote,edge1,cloud1,1048576,505,501,463,383,29,22,17,382,18
TcIzOsGc3k2OekuMM/D+kg==,remote,edge1,edge1,1048576,892,891,828,128,52,420,3,27,17
QUphJjw250ObVWTrTx/xww==,remote,cloud1,edge1,1048576,1350,1349,1262,711,20,340,4,361,4
wdI/d+BUskmyaJl+gpWEzA==,remote,edge1,cloud1,1048576,1766,1711,1583,904,55,401,151,767,22
J1vvnGmKWE2rScdswcLDrA==,none,null,null,0,1,0,0,0,0,0,0,0,0
FNmo/cVadki8BNQuklExvA==,remote,edge1,edge1,1048576,128,127,124,69,25,20,2,67,11
T8EcM9EY4EuSnSmf2yzf3Q==,local,null,null,0,48,46,40,9,14,7,0,4,6
LzIsATPJBESi/RjnEgT3tw==,local,null,null,0,48,47,39,4,12,7,0,7,6
uKZX+IRbdUu57chDVBc6KA==,none,null,null,0,0,0,0,0,0,0,0,0,0
UMLB0y7nP0uX03b+vwaIqQ==,remote,edge1,cloud1,1048576,468,467,430,340,36,13,18,333,21
jx++I7rwbkS0Z34NbMYRYw==,local,null,null,0,93,92,57,4,23,8,0,2,19
TGC9A78GrkeQ13PyveOv6w==,local,null,null,0,114,113,79,13,27,14,0,4,18
8IIzcD32gkG3Wr4qKtAfuw==,remote,edge1,cloud1,1048576,467,466,429,369,31,5,17,361,18
7aKHnOsC9UaHSm+PJBacLg==,remote,edge1,cloud1,1048576,542,541,484,401,52,8,19,395,26
/qFlKyg7CEi1d4Ik7m7TYw==,remote,edge1,edge1,1048576,1093,1092,1080,47,1008,9,3,46,1
dYgBQMDqrkuxgou1zbz/IQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
V/EzOTY5aESx+35eV8YONw==,none,null,null,0,1,0,0,0,0,0,0,0,0
Qt5zwEDtqk2cU8yVVnMxFA==,local,null,null,0,85,81,72,31,8,15,0,20,5
UTJKnbysME6D7TBe4sBGPA==,remote,cloud1,cloud1,1048576,196,191,134,68,23,17,18,63,18
2lhGfN44i0iZ+0ANhGWH5g==,local,null,null,0,97,96,88,19,17,23,0,6,5
6/exTZJJbkSnmXQ6t1eOLA==,none,null,null,0,0,0,0,0,0,0,0,0,0
23TO4OoVtkSX1sOEuZe/GQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
w2r+raB3g0yWJ865xId22g==,remote,cloud1,cloud1,1048576,1583,1582,1451,285,67,760,18,141,27
5o0mBPkvrkGMJ5TIzOfDWA==,remote,edge1,cloud1,1048576,448,444,410,339,24,11,17,335,16
3nhkUMeerk6Rc71KzUqVRA==,local,null,null,0,92,90,54,4,23,4,0,3,17
rjKdForOpk2YANhuT/EM7g==,none,null,null,0,0,0,0,0,0,0,0,0,0
