tId,dataPullType,FromZone,ToZone,DataSize,TotalDuration,TriggerStepClientDuration,TriggerStepServerDuration,DataPullDuration,DataPushDuration,ComputeDuration,DataMasterPullCall,DataPeerPullCall,DataMasterPushCall
ET6eubUjVkmAzxxK4KZZbA==,remote,edge1,cloud1,10485760,2857,2857,2838,2762,29,25,17,2756,17
ht1yylKIg0amhBCQ1SOeCA==,remote,edge1,cloud1,10485760,2872,2870,2851,2768,25,31,19,2765,16
BYIj0e+qAEikzy6xLYNQRQ==,local,null,null,0,146,145,141,17,54,56,0,6,5
AqxtmQWMF0SW9asKOf19pA==,remote,edge1,cloud1,10485760,2871,2870,2851,2773,29,28,18,2771,17
9OXUrjdPgkya3VkgAJi2cQ==,local,null,null,0,121,119,116,20,35,42,0,15,1
Od4AyDamCkWkN56P0e6zfQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
nmcBIGm5YkCjYmMEo9/p6g==,remote,edge1,cloud1,10485760,2936,2934,2916,2830,41,21,17,2829,19
1riV/XoRCkmCNq4sfn6SKA==,remote,edge1,cloud1,10485760,2991,2990,2967,2824,48,64,17,2814,17
H+g26HEr60Ot+B/2Bs0s6w==,remote,edge1,cloud1,10485760,2903,2902,2881,2783,34,39,18,2782,17
mESYEWE9XEWMQGQu+QklYQ==,local,null,null,0,203,203,200,29,19,135,0,21,2
ORcBa6xiQUGsbzFKeuPUNA==,local,null,null,0,878,877,874,11,19,832,0,8,2
0mj1H1BsmUC5/7CvRqgFJg==,local,null,null,0,87,86,85,7,17,50,0,5,2
EPC5lJ47s0WiT+fIqRw/wg==,remote,edge1,cloud1,10485760,2887,2886,2868,2778,31,34,18,2776,16
96U7HBxirUGg6LpCFAmU+A==,none,null,null,0,0,0,0,0,0,0,0,0,0
TWLtx+KAjUa3tW5D0gUX6A==,local,null,null,0,98,97,95,21,18,48,0,17,1
n/6849wHxUWXuIbDYxQCyw==,remote,edge1,cloud1,10485760,2943,2942,2923,2813,44,44,17,2812,20
GYTiac9PJU6jmVncoUxODQ==,local,null,null,0,152,151,149,21,40,57,0,12,5
gGHNrtXCU06k7srB42ygjg==,local,null,null,0,898,898,891,655,29,198,0,16,2
EjaRNsgw1UWpJxGPd8x2DA==,local,null,null,0,842,841,835,655,16,154,0,22,1
ZLaViVsxBkePtU5fn/fEHw==,remote,edge1,cloud1,10485760,2858,2857,2839,2754,33,26,16,2750,25
Y/5FvyvWakWBVR2CWecT1g==,local,null,null,0,117,117,113,9,23,68,0,6,2
H1PmKHW3f0edLDfnzEpEWw==,remote,edge1,cloud1,10485760,2884,2884,2863,2788,33,19,17,2787,18
qxScBYpDvE2XBcO8DAAusA==,local,null,null,0,113,111,106,15,22,49,0,7,3
JEBNaasmZUiFC3r1lqRvyA==,local,null,null,0,121,119,117,21,28,60,0,18,1
B+Ead5NJHUeypQATzkzaoQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
w7oM5xkiAUeydXhUNXde/w==,local,null,null,0,648,648,646,23,10,607,0,22,1
ZknVkGF6/UqkK6KY4EAfnQ==,local,null,null,0,102,102,100,11,19,62,0,10,3
MahYhdomTkeRRuYPGhnnBg==,local,null,null,0,3006,3002,3001,26,2001,961,0,17,2
dDyy8uzqGk6HrIatuVncag==,local,null,null,0,194,193,192,28,26,128,0,25,3
TEpy73+pq06FMO/Rq1k0DA==,remote,edge1,cloud1,10485760,2912,2911,2892,2812,30,26,17,2808,18
uers2R3j20SeUBdBwHknkw==,none,null,null,0,0,0,0,0,0,0,0,0,0
BVkv+nr2BEK4gr1uk7Y9SQ==,local,null,null,0,131,130,128,20,20,69,0,19,1
Hge3XlwcPEGb6PbLlTu9Pw==,local,null,null,0,112,112,107,15,16,67,0,8,1
94nDyjLJo0GAvjh0gxrCsA==,local,null,null,0,158,157,152,24,35,83,0,19,5
TWUHOkXCCEat/rGM9YBZVA==,local,null,null,0,879,879,876,672,26,171,0,29,2
DR7AkYHDpkCbwfO5MFoYFA==,local,null,null,0,107,107,103,15,29,45,0,13,1
ehul6diLOUSuWoZ94+nLYA==,remote,edge1,cloud1,10485760,2950,2949,2931,2824,33,49,17,2822,17
fhSWCwaYDU2ho4XpJtrOWA==,local,null,null,0,134,133,119,16,33,36,0,13,3
AnjQt7x870KRDtvj8mDV3g==,none,null,null,0,0,0,0,0,0,0,0,0,0
Ga3z0Mz7GEySVPvtYKRcfQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
mNyNaRsYgkmAe0ksuI5kYw==,local,null,null,0,165,164,162,20,28,92,0,13,6
CooAuJcdD0SMSSXNrl2XlQ==,local,null,null,0,2245,2243,1234,1057,25,138,0,11,2
cPHEiF0U/kGRpNbCBMH/vg==,none,null,null,0,0,0,0,0,0,0,0,0,0
SyvT7/MujkK6bOcb7XPC7g==,local,null,null,0,101,99,96,28,18,43,0,20,3
TK6N+T88y0+kt3EKkBQwsA==,local,null,null,0,124,123,118,11,27,58,0,9,2
50UjVobpK06kEazQortgNg==,local,null,null,0,701,700,699,15,613,59,0,14,1
56bzRDE8UEO9UOyKLJmHIw==,local,null,null,0,114,113,115,14,19,66,0,10,2
7sKOy6x+pkmReHv3oOLAIQ==,local,null,null,0,101,100,95,13,23,44,0,11,2
WXwz8tXNxEq96gFVOp34/A==,local,null,null,0,173,173,171,36,34,66,0,34,2
P5zjOzIFkEC/yaLezk1oJg==,none,null,null,0,0,0,0,0,0,0,0,0,0
9EcI/k+usECCewAchzDMWg==,none,null,null,0,0,0,0,0,0,0,0,0,0
5nPXC+vvdEKdnytDu/Gbjg==,none,null,null,0,0,0,0,0,0,0,0,0,0
3VD7trSo2kWxkLcp1mbW1g==,remote,edge1,cloud1,10485760,2986,2985,2965,2857,52,29,18,2855,26
7UbqqdOxQk2EjQLbFhMOkg==,local,null,null,0,172,171,165,20,32,97,0,19,2
q4Aa37JPh0Sp7zB6XWIkiQ==,local,null,null,0,121,120,118,10,24,79,0,7,5
c5V55XdLjEi311gR54Nqog==,remote,edge1,cloud1,10485760,3507,3507,3489,2815,621,29,16,2815,17
oBB3a3jQ2kuYrgxQeF4w9g==,local,null,null,0,97,97,94,18,25,30,0,15,3
YHAkFUuDe0iGAgKLZdrJxw==,none,null,null,0,0,0,0,0,0,0,0,0,0
yuKXthdflkmFSeXd1ai6zg==,local,null,null,0,118,117,115,9,26,64,0,8,2
+bkmT5XR2ECtoPgltihmcg==,none,null,null,0,0,0,0,0,0,0,0,0,0
6z4ejl2INUSWlOwJ4+FFJA==,local,null,null,0,907,906,904,813,20,63,0,12,5
XVDLiyoqoUeoudLVqrvCRQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
fN2rg0vcCEWnfhAmFmYcKA==,local,null,null,0,605,605,598,11,545,33,0,11,1
8H457DQdfEG5WmZb7EBVKA==,remote,edge1,cloud1,10485760,2885,2884,2866,2784,37,24,18,2783,18
YMlZVpUW0kmwTkHo99qNKw==,local,null,null,0,120,120,118,13,24,67,0,12,3
wPBxvqy6I0WyLsAMOkg5XQ==,none,null,null,0,1,0,0,0,0,0,0,0,0
7bu4EAZO/ke4UrNpcQp2HQ==,local,null,null,0,3010,3010,3008,8,2922,54,0,7,2
I3wJO6Glq0G7geK+G0x8Dg==,local,null,null,0,650,650,647,17,546,76,0,17,2
y+uX41meZkiG94FXfwFgEw==,remote,edge1,cloud1,10485760,2860,2859,2839,2747,36,33,17,2746,27
dCdLUvD7MUiLKXt3f9kuLA==,local,null,null,0,105,105,103,27,20,44,0,21,2
F54MwsxHMUG4eKzDtiCUtA==,remote,edge1,cloud1,10485760,2937,2935,2917,2815,32,46,17,2814,17
ubfigDhmUUCNLj2mVt9OVQ==,remote,edge1,cloud1,10485760,2967,2966,2949,2820,46,52,17,2807,18
ciCoy405B0aenPWJw21xKQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
MFAMwEeSPUewecaKceUhDA==,remote,edge1,cloud1,10485760,2873,2873,2854,2777,32,24,17,2780,18
v9Czu2L5qUa6QNIAyJBDqQ==,local,null,null,0,151,149,146,12,21,73,0,10,4
hlf7GUohJUmEYKY6YBYzhg==,none,null,null,0,1,0,0,0,0,0,0,0,0
CqhPVnTvMEixgMlF5+O06w==,local,null,null,0,105,104,101,10,19,66,0,9,1
90u8+MP7sU+0Fr4ZobIXMg==,none,null,null,0,0,0,0,0,0,0,0,0,0
0p9328KSak+E5BqZY/ztRA==,local,null,null,0,114,113,110,26,17,59,0,19,1
LJCenfblfUugZ1DKl8RpnQ==,remote,edge1,cloud1,10485760,2895,2894,2876,2789,29,34,17,2781,18
ewMMbIzA/0WuNZ1TPseyTQ==,local,null,null,0,832,831,214,12,22,168,0,9,7
9gPatjt1AEm7I3TvXwM4mA==,local,null,null,0,130,129,128,22,25,69,0,13,2
3HrolWJvrUq8lCasMLB1RA==,local,null,null,0,119,119,125,13,33,54,0,11,2
GooZ90E8O0q/u5zOagmDyQ==,local,null,null,0,89,86,84,11,16,48,0,10,2
2VochU8iaE+kKnvQJfFCqQ==,local,null,null,0,125,124,123,25,33,57,0,21,1
nOLmPIQLtkiJtP6Ogon9hQ==,remote,edge1,cloud1,10485760,3531,3530,3511,2816,633,41,17,2815,17
etSJ3/lMOkeU1DoeSw2xwA==,local,null,null,0,123,122,118,12,27,59,0,10,3
1XjCqk5dkE2qcQSsWVFd4Q==,none,null,null,0,0,0,0,0,0,0,0,0,0
dr9NOruMXEOne2h5zl9M7g==,local,null,null,0,114,113,110,16,23,59,0,9,5
lWshhzbFzUSEpNDfY14RJQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
aCuEkv9Sw0SeTCMyoP4WGA==,none,null,null,0,0,0,0,0,0,0,0,0,0
iRJmSPTReUK2WJVNRR4OZg==,local,null,null,0,182,181,144,17,37,77,0,14,2
37AwAvyc3kioiXDdW5LlIw==,local,null,null,0,126,125,123,14,32,48,0,12,4
ehLWqH4Z1U+OlJA/Ua4ShA==,local,null,null,0,728,727,722,23,626,55,0,18,5
HTmfF26qmECcMsfnZ+R99g==,none,null,null,0,0,0,0,0,0,0,0,0,0
U6MXSQn+XUC6r5pj7hdUGg==,remote,edge1,cloud1,10485760,2947,2947,2928,2836,24,46,17,2833,17
cWZHIa41jkealjrdhHWHRA==,local,null,null,0,104,104,102,13,10,71,0,11,1
DElrgdFzzEKgYm15//1ZxQ==,local,null,null,0,88,86,84,13,23,41,0,9,2
X5bwWN+jqUWhvFVUkIUB/g==,local,null,null,0,109,107,105,14,19,53,0,8,2
BfcChsiw40uaHEaxyDe2Jg==,remote,edge1,cloud1,10485760,2853,2852,2834,2759,24,27,17,2758,17
+pVeERg++0u6oCOxbLCQNQ==,remote,edge1,cloud1,10485760,2931,2930,2912,2830,28,30,17,2824,17
JdVpghbFSEizrhnFEKIinQ==,local,null,null,0,88,86,84,15,23,40,0,7,1
dZq9ejNiCkKVgeJ0vsY1bg==,local,null,null,0,157,156,154,18,27,76,0,16,1
KsK1cRpdfUOdbVCTvv274w==,none,null,null,0,0,0,0,0,0,0,0,0,0
SPMBIchdk0+KZsTWGXcjjQ==,local,null,null,0,103,102,101,17,20,53,0,14,2
tye3as++MkGGbtimVFlpCw==,local,null,null,0,169,168,159,31,33,75,0,8,4
N7wfwlkxykub32pExrEn0Q==,local,null,null,0,157,154,155,22,17,84,0,20,2
sdUMqQe5Y06Fnwz91wtyvQ==,local,null,null,0,113,113,114,21,31,49,0,20,7
XzFpOWPRUkCFti1RVfEyLg==,local,null,null,0,98,97,98,20,15,38,0,18,4
XbDTzKC70U6plKUi99LQVA==,local,null,null,0,95,94,91,13,22,42,0,12,5
2tzIZPz2Nkmoq7EXFjoiJQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
UqhhKMjwLEWQ2H3231PKUA==,remote,edge1,cloud1,10485760,3499,3499,3480,2790,631,33,16,2791,17
aVgivt48xU2kyjj6UA7JNg==,remote,edge1,cloud1,10485760,3736,3736,3712,3626,31,32,18,2761,18
JcAEdMfChUuCBJ6a8WSoFw==,local,null,null,0,870,868,239,33,29,166,0,27,2
1iB3gPC/I0O6n/1pNj1+yg==,local,null,null,0,140,139,135,18,21,87,0,11,2
UEn6toX2BUCRIONUOoTS9Q==,local,null,null,0,112,111,107,19,29,42,0,13,3
egeIfHNPJkeOblUNjuPYaw==,local,null,null,0,141,141,137,14,24,67,0,14,5
PhD8bn3Gq0qNyXuNZAz/hw==,local,null,null,0,145,144,141,29,27,66,0,11,4
HIsg/4Ow+EmyAhnBkIhCjg==,none,null,null,0,0,0,0,0,0,0,0,0,0
4l9WYSsR3Ey7xirEETYE1Q==,local,null,null,0,2208,2207,2205,2048,59,79,0,6,20
S8XCAHx1dkW3iyU30cuIxA==,local,null,null,0,2214,2213,2211,2052,56,78,0,12,3
DgDYjD7XuEChdxbsZgERzg==,local,null,null,0,120,119,115,11,21,60,0,9,2
tq0DL3StGE+AlrZPHzun1g==,local,null,null,0,3004,3003,3001,13,2918,62,0,11,1
b5W1/jFXUEmjfocjt8tHjQ==,none,null,null,0,1,0,0,0,0,0,0,0,0
TkZxm4/0tE2rcDjMGYLhSg==,local,null,null,0,107,106,105,11,28,49,0,9,6
n5G8t/UL70SYA4tUynGhYg==,local,null,null,0,88,85,90,9,20,39,0,7,2
j5jIyddK+kSTGsBt+53+Aw==,none,null,null,0,0,0,0,0,0,0,0,0,0
4whyqzjwYEW313x2QlRppA==,local,null,null,0,118,117,108,31,14,50,0,19,1
YvoG2DL4R0qGhZ3FzTx+yA==,none,null,null,0,0,0,0,0,0,0,0,0,0
NI1bEdI00kmjja2qGcik3Q==,local,null,null,0,110,109,107,31,27,38,0,24,1
VXUPPiwF/kuaIpmEBpaNGg==,local,null,null,0,717,716,713,21,625,53,0,16,4
C5I9EuoikE2rOYFoXdU9ZA==,local,null,null,0,122,120,112,15,23,59,0,12,2
ht8KthNczU+9XsjUqP9Q9Q==,local,null,null,0,841,840,837,668,20,138,0,28,3
