tId,dataPullType,FromZone,ToZone,DataSize,TotalDuration,TriggerStepClientDuration,TriggerStepServerDuration,DataPullDuration,DataPushDuration,ComputeDuration,DataMasterPullCall,DataPeerPullCall,DataMasterPushCall
uaYug+/ockqByu6ByTIh1Q==,none,null,null,0,0,0,0,0,0,0,0,0,0
jmlsEK6E30CFdNudPIBVEg==,local,null,null,0,227,227,223,52,88,169,0,50,1
8y3vddwnK0q9ax+c+J4I4g==,none,null,null,0,0,0,0,0,0,0,0,0,0
UwDMvKWfGEur8RqqvpiDcw==,local,null,null,0,211,208,205,52,64,152,0,51,2
elKJA5OZzEuyKdFK1yDR1A==,none,null,null,0,0,0,0,0,0,0,0,0,0
7cLaznh1PEakx8EocufAgA==,local,null,null,0,213,213,209,52,61,155,0,51,1
