tId,dataPullType,FromZone,ToZone,DataSize,TotalDuration,TriggerStepClientDuration,TriggerStepServerDuration,DataPullDuration,DataPushDuration,ComputeDuration,DataMasterPullCall,DataPeerPullCall,DataMasterPushCall
ReNmmY0jeEaosH4kZNK9ag==,local,null,null,0,24,23,20,4,6,13,0,3,2
AZKMhIQ1z0CAT8Vj7H0sGQ==,none,null,null,0,0,0,0,0,0,0,0,0,0
oNCkYK/1m0aRifKf6+AFjg==,local,null,null,0,23,23,19,4,4,13,0,2,2
OCbPfOamKUG2do1nU7jTOA==,none,null,null,0,1,0,0,0,0,0,0,0,0
jdNkgO4U0ka7rJ3tmPdYJg==,local,null,null,0,28,26,22,3,6,18,0,1,2
9u51psQ0K0icn40szeju7A==,none,null,null,0,0,0,0,0,0,0,0,0,0
